,density,shape,sizeBin
96,894.49462890625,2.5211895263671873,4.365411206054688
97,1084.92431640625,2.1286244873046876,5.608062133789063
98,988.24462890625,2.1286244873046876,5.608062133789063
99,1084.92431640625,2.8961770263671873,5.608062133789063
100,1084.92431640625,2.1286244873046876,4.9903987060546875
101,1084.92431640625,2.8961770263671873,4.9903987060546875
102,988.24462890625,2.1286244873046876,4.9903987060546875
103,988.24462890625,2.8961770263671873,5.608062133789063
104,988.24462890625,2.8961770263671873,4.9903987060546875
105,1459.92431640625,3.6285744873046872,3.1081121337890627
106,1363.24462890625,3.6285744873046872,3.1081121337890627
107,1459.92431640625,1.3962270263671874,3.1081121337890627
108,1459.92431640625,3.6285744873046872,2.4904487060546874
109,1459.92431640625,1.3962270263671874,2.4904487060546874
110,1363.24462890625,3.6285744873046872,2.4904487060546874
111,1363.24462890625,1.3962270263671874,3.1081121337890627
112,1363.24462890625,1.3962270263671874,2.4904487060546874
113,1272.42431640625,1.3786494873046875,4.358087133789063
114,1175.74462890625,1.3786494873046875,4.358087133789063
115,1272.42431640625,2.1462020263671873,4.358087133789063
116,1272.42431640625,1.3786494873046875,1.2404737060546875
117,1272.42431640625,2.1462020263671873,1.2404737060546875
118,1175.74462890625,1.3786494873046875,1.2404737060546875
119,1175.74462890625,2.1462020263671873,4.358087133789063
120,1175.74462890625,2.1462020263671873,1.2404737060546875
121,897.42431640625,2.8785994873046876,1.8581371337890626
122,1550.74462890625,2.8785994873046876,1.8581371337890626
123,897.42431640625,3.6461520263671874,1.8581371337890626
124,897.42431640625,2.8785994873046876,3.7404237060546874
125,897.42431640625,3.6461520263671874,3.7404237060546874
126,1550.74462890625,2.8785994873046876,3.7404237060546874
127,1550.74462890625,3.6461520263671874,1.8581371337890626
128,1550.74462890625,3.6461520263671874,3.7404237060546874
129,920.86181640625,1.4723963623046874,4.826827758789063
130,917.93212890625,1.4723963623046874,4.826827758789063
131,920.86181640625,1.3024801513671875,4.826827758789063
132,920.86181640625,1.4723963623046874,2.3342018310546875
133,920.86181640625,1.3024801513671875,2.3342018310546875
134,917.93212890625,1.4723963623046874,2.3342018310546875
135,917.93212890625,1.3024801513671875,4.826827758789063
136,917.93212890625,1.3024801513671875,2.3342018310546875
137,1295.86181640625,2.9723463623046875,2.3268777587890623
138,1292.93212890625,2.9723463623046875,2.3268777587890623
139,1295.86181640625,2.8024301513671874,2.3268777587890623
140,1295.86181640625,2.9723463623046875,4.834151831054688
141,1295.86181640625,2.8024301513671874,4.834151831054688
142,1292.93212890625,2.9723463623046875,4.834151831054688
143,1292.93212890625,2.8024301513671874,2.3268777587890623
144,1292.93212890625,2.8024301513671874,4.834151831054688
145,1483.36181640625,2.2223713623046875,3.576852758789063
146,1105.43212890625,2.2223713623046875,3.576852758789063
147,1483.36181640625,3.5524051513671875,3.576852758789063
148,1483.36181640625,2.2223713623046875,3.5841768310546875
149,1483.36181640625,3.5524051513671875,3.5841768310546875
150,1105.43212890625,2.2223713623046875,3.5841768310546875
151,1105.43212890625,3.5524051513671875,3.576852758789063
152,1105.43212890625,3.5524051513671875,3.5841768310546875
153,1108.36181640625,3.722321362304687,1.0769027587890625
154,1480.43212890625,3.722321362304687,1.0769027587890625
155,1108.36181640625,2.0524551513671874,1.0769027587890625
156,1108.36181640625,3.722321362304687,1.0842268310546874
157,1108.36181640625,2.0524551513671874,1.0842268310546874
158,1480.43212890625,3.722321362304687,1.0842268310546874
159,1480.43212890625,2.0524551513671874,1.0769027587890625
160,1480.43212890625,2.0524551513671874,1.0842268310546874
161,1202.11181640625,1.8473838623046874,2.951865258789063
162,1574.18212890625,1.8473838623046874,2.951865258789063
163,1202.11181640625,2.4274426513671874,2.951865258789063
164,1202.11181640625,1.8473838623046874,2.9591893310546875
165,1202.11181640625,2.4274426513671874,2.9591893310546875
166,1574.18212890625,1.8473838623046874,2.9591893310546875
167,1574.18212890625,2.4274426513671874,2.951865258789063
168,1574.18212890625,2.4274426513671874,2.9591893310546875
169,1577.11181640625,3.3473338623046875,5.451815258789063
170,1199.18212890625,3.3473338623046875,5.451815258789063
171,1577.11181640625,3.9273926513671875,5.451815258789063
172,1577.11181640625,3.3473338623046875,5.459139331054688
173,1577.11181640625,3.9273926513671875,5.459139331054688
174,1199.18212890625,3.3473338623046875,5.459139331054688
175,1199.18212890625,3.9273926513671875,5.451815258789063
176,1199.18212890625,3.9273926513671875,5.459139331054688
177,1389.61181640625,1.0974088623046876,1.7018902587890625
178,1386.68212890625,1.0974088623046876,1.7018902587890625
179,1389.61181640625,3.1774176513671875,1.7018902587890625
180,1389.61181640625,1.0974088623046876,4.209164331054687
181,1389.61181640625,3.1774176513671875,4.209164331054687
182,1386.68212890625,1.0974088623046876,4.209164331054687
183,1386.68212890625,3.1774176513671875,1.7018902587890625
184,1386.68212890625,3.1774176513671875,4.209164331054687
185,1014.61181640625,2.5973588623046875,4.201840258789063
186,1011.68212890625,2.5973588623046875,4.201840258789063
187,1014.61181640625,1.6774676513671873,4.201840258789063
188,1014.61181640625,2.5973588623046875,1.7092143310546875
189,1014.61181640625,1.6774676513671873,1.7092143310546875
190,1011.68212890625,2.5973588623046875,1.7092143310546875
191,1011.68212890625,1.6774676513671873,4.201840258789063
192,1011.68212890625,1.6774676513671873,1.7092143310546875
193,967.73681640625,2.4098651123046873,2.0143840087890625
194,1152.30712890625,2.4098651123046873,2.0143840087890625
195,967.73681640625,2.6149364013671876,2.0143840087890625
196,967.73681640625,2.4098651123046873,1.3967205810546874
197,967.73681640625,2.6149364013671876,1.3967205810546874
198,1152.30712890625,2.4098651123046873,1.3967205810546874
199,1152.30712890625,2.6149364013671876,2.0143840087890625
200,1152.30712890625,2.6149364013671876,1.3967205810546874
201,1342.73681640625,3.9098151123046874,4.514334008789063
202,1527.30712890625,3.9098151123046874,4.514334008789063
203,1342.73681640625,1.1149864013671875,4.514334008789063
204,1342.73681640625,3.9098151123046874,3.8966705810546878
205,1342.73681640625,1.1149864013671875,3.8966705810546878
206,1527.30712890625,3.9098151123046874,3.8966705810546878
207,1527.30712890625,1.1149864013671875,4.514334008789063
208,1527.30712890625,1.1149864013671875,3.8966705810546878
209,1530.23681640625,1.6598901123046874,3.2643590087890626
210,964.80712890625,1.6598901123046874,3.2643590087890626
211,1530.23681640625,1.8649614013671876,3.2643590087890626
212,1530.23681640625,1.6598901123046874,5.146645581054687
213,1530.23681640625,1.8649614013671876,5.146645581054687
214,964.80712890625,1.6598901123046874,5.146645581054687
215,964.80712890625,1.8649614013671876,3.2643590087890626
216,964.80712890625,1.8649614013671876,5.146645581054687
217,1155.23681640625,3.1598401123046873,5.764309008789063
218,1339.80712890625,3.1598401123046873,5.764309008789063
219,1155.23681640625,3.3649114013671872,5.764309008789063
220,1155.23681640625,3.1598401123046873,2.6466955810546873
221,1155.23681640625,3.3649114013671872,2.6466955810546873
222,1339.80712890625,3.1598401123046873,2.6466955810546873
223,1339.80712890625,3.3649114013671872,5.764309008789063
224,1339.80712890625,3.3649114013671872,2.6466955810546873
225,1061.48681640625,1.2849026123046876,3.8893465087890626
226,1246.05712890625,1.2849026123046876,3.8893465087890626
227,1061.48681640625,3.7398989013671873,3.8893465087890626
228,1061.48681640625,1.2849026123046876,2.0217080810546877
229,1061.48681640625,3.7398989013671873,2.0217080810546877
230,1246.05712890625,1.2849026123046876,2.0217080810546877
231,1246.05712890625,3.7398989013671873,3.8893465087890626
232,1246.05712890625,3.7398989013671873,2.0217080810546877
233,1436.48681640625,2.7848526123046873,1.3893965087890625
234,871.05712890625,2.7848526123046873,1.3893965087890625
235,1436.48681640625,2.239948901367187,1.3893965087890625
236,1436.48681640625,2.7848526123046873,4.521658081054688
237,1436.48681640625,2.239948901367187,4.521658081054688
238,871.05712890625,2.7848526123046873,4.521658081054688
239,871.05712890625,2.239948901367187,1.3893965087890625
240,871.05712890625,2.239948901367187,4.521658081054688
241,1248.98681640625,2.0348776123046877,5.139321508789063
242,1433.55712890625,2.0348776123046877,5.139321508789063
243,1248.98681640625,1.4899739013671875,5.139321508789063
244,1248.98681640625,2.0348776123046877,5.771633081054688
245,1248.98681640625,1.4899739013671875,5.771633081054688
246,1433.55712890625,2.0348776123046877,5.771633081054688
247,1433.55712890625,1.4899739013671875,5.139321508789063
248,1433.55712890625,1.4899739013671875,5.771633081054688
249,873.98681640625,3.5348276123046873,2.6393715087890626
250,1058.55712890625,3.5348276123046873,2.6393715087890626
251,873.98681640625,2.989923901367187,2.6393715087890626
252,873.98681640625,3.5348276123046873,3.2716830810546877
253,873.98681640625,2.989923901367187,3.2716830810546877
254,1058.55712890625,3.5348276123046873,3.2716830810546877
255,1058.55712890625,2.989923901367187,2.6393715087890626
256,1058.55712890625,2.989923901367187,3.2716830810546877
257,885.70556640625,1.2380291748046874,1.3112730712890626
258,999.96337890625,1.2380291748046874,1.3112730712890626
259,885.70556640625,2.3805692138671875,1.3112730712890626
260,885.70556640625,1.2380291748046874,2.5685721435546878
261,885.70556640625,2.3805692138671875,2.5685721435546878
262,999.96337890625,1.2380291748046874,2.5685721435546878
263,999.96337890625,2.3805692138671875,1.3112730712890626
264,999.96337890625,2.3805692138671875,2.5685721435546878
265,1260.70556640625,2.7379791748046873,3.8112230712890627
266,1374.96337890625,2.7379791748046873,3.8112230712890627
267,1260.70556640625,3.880519213867187,3.8112230712890627
268,1260.70556640625,2.7379791748046873,5.068522143554688
269,1260.70556640625,3.880519213867187,5.068522143554688
270,1374.96337890625,2.7379791748046873,5.068522143554688
271,1374.96337890625,3.880519213867187,3.8112230712890627
272,1374.96337890625,3.880519213867187,5.068522143554688
273,1448.20556640625,1.9880041748046873,2.5612480712890626
274,1187.46337890625,1.9880041748046873,2.5612480712890626
275,1448.20556640625,3.1305442138671875,2.5612480712890626
276,1448.20556640625,1.9880041748046873,3.818547143554688
277,1448.20556640625,3.1305442138671875,3.818547143554688
278,1187.46337890625,1.9880041748046873,3.818547143554688
279,1187.46337890625,3.1305442138671875,2.5612480712890626
280,1187.46337890625,3.1305442138671875,3.818547143554688
281,1073.20556640625,3.4879541748046874,5.061198071289063
282,1562.46337890625,3.4879541748046874,5.061198071289063
283,1073.20556640625,1.6305942138671874,5.061198071289063
284,1073.20556640625,3.4879541748046874,1.3185971435546875
285,1073.20556640625,1.6305942138671874,1.3185971435546875
286,1562.46337890625,3.4879541748046874,1.3185971435546875
287,1562.46337890625,1.6305942138671874,5.061198071289063
288,1562.46337890625,1.6305942138671874,1.3185971435546875
289,1166.95556640625,2.3629916748046873,4.436210571289063
290,1468.71337890625,2.3629916748046873,4.436210571289063
291,1166.95556640625,1.2556067138671874,4.436210571289063
292,1166.95556640625,2.3629916748046873,3.193559643554688
293,1166.95556640625,1.2556067138671874,3.193559643554688
294,1468.71337890625,2.3629916748046873,3.193559643554688
295,1468.71337890625,1.2556067138671874,4.436210571289063
296,1468.71337890625,1.2556067138671874,3.193559643554688
297,1541.95556640625,3.8629416748046874,1.9362605712890626
298,1093.71337890625,3.8629416748046874,1.9362605712890626
299,1541.95556640625,2.7555567138671875,1.9362605712890626
300,1541.95556640625,3.8629416748046874,5.6935096435546875
301,1541.95556640625,2.7555567138671875,5.6935096435546875
302,1093.71337890625,3.8629416748046874,5.6935096435546875
303,1093.71337890625,2.7555567138671875,1.9362605712890626
304,1093.71337890625,2.7555567138671875,5.6935096435546875
305,1354.45556640625,1.6130166748046875,5.686185571289062
306,1281.21337890625,1.6130166748046875,5.686185571289062
307,1354.45556640625,3.5055317138671875,5.686185571289062
308,1354.45556640625,1.6130166748046875,4.443534643554688
309,1354.45556640625,3.5055317138671875,4.443534643554688
310,1281.21337890625,1.6130166748046875,4.443534643554688
311,1281.21337890625,3.5055317138671875,5.686185571289062
312,1281.21337890625,3.5055317138671875,4.443534643554688
313,979.45556640625,3.1129666748046874,3.1862355712890627
314,906.21337890625,3.1129666748046874,3.1862355712890627
315,979.45556640625,2.0055817138671874,3.1862355712890627
316,979.45556640625,3.1129666748046874,1.9435846435546875
317,979.45556640625,2.0055817138671874,1.9435846435546875
318,906.21337890625,3.1129666748046874,1.9435846435546875
319,906.21337890625,2.0055817138671874,3.1862355712890627
320,906.21337890625,2.0055817138671874,1.9435846435546875
321,1026.33056640625,1.8005104248046875,5.998679321289063
322,1046.83837890625,1.8005104248046875,5.998679321289063
323,1026.33056640625,3.6930254638671873,5.998679321289063
324,1026.33056640625,1.8005104248046875,1.0061033935546875
325,1026.33056640625,3.6930254638671873,1.0061033935546875
326,1046.83837890625,1.8005104248046875,1.0061033935546875
327,1046.83837890625,3.6930254638671873,5.998679321289063
328,1046.83837890625,3.6930254638671873,1.0061033935546875
329,1401.33056640625,3.300460424804687,3.4987293212890624
330,1421.83837890625,3.300460424804687,3.4987293212890624
331,1401.33056640625,2.1930754638671877,3.4987293212890624
332,1401.33056640625,3.300460424804687,3.5060533935546876
333,1401.33056640625,2.1930754638671877,3.5060533935546876
334,1421.83837890625,3.300460424804687,3.5060533935546876
335,1421.83837890625,2.1930754638671877,3.4987293212890624
336,1421.83837890625,2.1930754638671877,3.5060533935546876
337,1588.83056640625,1.0505354248046874,4.748704321289063
338,859.33837890625,1.0505354248046874,4.748704321289063
339,1588.83056640625,1.4431004638671876,4.748704321289063
340,1588.83056640625,1.0505354248046874,4.756028393554688
341,1588.83056640625,1.4431004638671876,4.756028393554688
342,859.33837890625,1.0505354248046874,4.756028393554688
343,859.33837890625,1.4431004638671876,4.748704321289063
344,859.33837890625,1.4431004638671876,4.756028393554688
345,1213.83056640625,2.5504854248046875,2.248754321289063
346,1234.33837890625,2.5504854248046875,2.248754321289063
347,1213.83056640625,2.9430504638671873,2.248754321289063
348,1213.83056640625,2.5504854248046875,2.2560783935546875
349,1213.83056640625,2.9430504638671873,2.2560783935546875
350,1234.33837890625,2.5504854248046875,2.2560783935546875
351,1234.33837890625,2.9430504638671873,2.248754321289063
352,1234.33837890625,2.9430504638671873,2.2560783935546875
353,1120.08056640625,1.4255229248046875,2.8737418212890624
354,1328.08837890625,1.4255229248046875,2.8737418212890624
355,1120.08056640625,2.5680629638671872,2.8737418212890624
356,1120.08056640625,1.4255229248046875,1.6310908935546875
357,1120.08056640625,2.5680629638671872,1.6310908935546875
358,1328.08837890625,1.4255229248046875,1.6310908935546875
359,1328.08837890625,2.5680629638671872,2.8737418212890624
360,1328.08837890625,2.5680629638671872,1.6310908935546875
361,1495.08056640625,2.925472924804687,5.3736918212890625
362,953.08837890625,2.925472924804687,5.3736918212890625
363,1495.08056640625,1.0681129638671876,5.3736918212890625
364,1495.08056640625,2.925472924804687,4.131040893554688
365,1495.08056640625,1.0681129638671876,4.131040893554688
366,953.08837890625,2.925472924804687,4.131040893554688
367,953.08837890625,1.0681129638671876,5.3736918212890625
368,953.08837890625,1.0681129638671876,4.131040893554688
369,1307.58056640625,2.1754979248046875,1.6237668212890626
370,1515.58837890625,2.1754979248046875,1.6237668212890626
371,1307.58056640625,1.8180879638671874,1.6237668212890626
372,1307.58056640625,2.1754979248046875,5.381015893554688
373,1307.58056640625,1.8180879638671874,5.381015893554688
374,1515.58837890625,2.1754979248046875,5.381015893554688
375,1515.58837890625,1.8180879638671874,1.6237668212890626
376,1515.58837890625,1.8180879638671874,5.381015893554688
377,932.58056640625,3.675447924804687,4.1237168212890625
378,1140.58837890625,3.675447924804687,4.1237168212890625
379,932.58056640625,3.3180379638671873,4.1237168212890625
380,932.58056640625,3.675447924804687,2.8810658935546876
381,932.58056640625,3.3180379638671873,2.8810658935546876
382,1140.58837890625,3.675447924804687,2.8810658935546876
383,1140.58837890625,3.3180379638671873,4.1237168212890625
384,1140.58837890625,3.3180379638671873,2.8810658935546876
385,909.14306640625,2.2692447998046874,3.3424824462890625
386,1304.65087890625,2.2692447998046874,3.3424824462890625
387,909.14306640625,1.7243410888671873,3.3424824462890625
388,909.14306640625,2.2692447998046874,4.2872877685546875
389,909.14306640625,1.7243410888671873,4.2872877685546875
390,1304.65087890625,2.2692447998046874,4.2872877685546875
391,1304.65087890625,1.7243410888671873,3.3424824462890625
392,1304.65087890625,1.7243410888671873,4.2872877685546875
393,1284.14306640625,3.7691947998046875,5.842432446289063
394,929.65087890625,3.7691947998046875,5.842432446289063
395,1284.14306640625,3.2242910888671874,5.842432446289063
396,1284.14306640625,3.7691947998046875,1.7873377685546874
397,1284.14306640625,3.2242910888671874,1.7873377685546874
398,929.65087890625,3.7691947998046875,1.7873377685546874
399,929.65087890625,3.2242910888671874,5.842432446289063
400,929.65087890625,3.2242910888671874,1.7873377685546874
401,1471.64306640625,1.5192697998046873,2.0925074462890625
402,1492.15087890625,1.5192697998046873,2.0925074462890625
403,1471.64306640625,3.9742660888671875,2.0925074462890625
404,1471.64306640625,1.5192697998046873,3.0373127685546875
405,1471.64306640625,3.9742660888671875,3.0373127685546875
406,1492.15087890625,1.5192697998046873,3.0373127685546875
407,1492.15087890625,3.9742660888671875,2.0925074462890625
408,1492.15087890625,3.9742660888671875,3.0373127685546875
409,1096.64306640625,3.0192197998046875,4.592457446289062
410,1117.15087890625,3.0192197998046875,4.592457446289062
411,1096.64306640625,2.4743160888671873,4.592457446289062
412,1096.64306640625,3.0192197998046875,5.537262768554688
413,1096.64306640625,2.4743160888671873,5.537262768554688
414,1117.15087890625,3.0192197998046875,5.537262768554688
415,1117.15087890625,2.4743160888671873,4.592457446289062
416,1117.15087890625,2.4743160888671873,5.537262768554688
417,1190.39306640625,1.1442822998046875,5.217444946289063
418,1210.90087890625,1.1442822998046875,5.217444946289063
419,1190.39306640625,2.0993285888671873,5.217444946289063
420,1190.39306640625,1.1442822998046875,3.6623002685546875
421,1190.39306640625,2.0993285888671873,3.6623002685546875
422,1210.90087890625,1.1442822998046875,3.6623002685546875
423,1210.90087890625,2.0993285888671873,5.217444946289063
424,1210.90087890625,2.0993285888671873,3.6623002685546875
425,1565.39306640625,2.6442322998046874,2.7174949462890625
426,1585.90087890625,2.6442322998046874,2.7174949462890625
427,1565.39306640625,3.5992785888671874,2.7174949462890625
428,1565.39306640625,2.6442322998046874,1.1623502685546876
429,1565.39306640625,3.5992785888671874,1.1623502685546876
430,1585.90087890625,2.6442322998046874,1.1623502685546876
431,1585.90087890625,3.5992785888671874,2.7174949462890625
432,1585.90087890625,3.5992785888671874,1.1623502685546876
433,1377.89306640625,1.8942572998046874,3.9674699462890626
434,1023.40087890625,1.8942572998046874,3.9674699462890626
435,1377.89306640625,2.8493035888671874,3.9674699462890626
436,1377.89306640625,1.8942572998046874,2.412325268554688
437,1377.89306640625,2.8493035888671874,2.412325268554688
438,1023.40087890625,1.8942572998046874,2.412325268554688
439,1023.40087890625,2.8493035888671874,3.9674699462890626
440,1023.40087890625,2.8493035888671874,2.412325268554688
441,1002.89306640625,3.3942072998046875,1.4675199462890625
442,1398.40087890625,3.3942072998046875,1.4675199462890625
443,1002.89306640625,1.3493535888671875,1.4675199462890625
444,1002.89306640625,3.3942072998046875,4.912275268554687
445,1002.89306640625,1.3493535888671875,4.912275268554687
446,1398.40087890625,3.3942072998046875,4.912275268554687
447,1398.40087890625,1.3493535888671875,1.4675199462890625
448,1398.40087890625,1.3493535888671875,4.912275268554687
449,956.01806640625,1.7067635498046876,3.654976196289063
450,1539.02587890625,1.7067635498046876,3.654976196289063
451,956.01806640625,3.036797338867187,3.654976196289063
452,956.01806640625,1.7067635498046876,5.849756518554687
453,956.01806640625,3.036797338867187,5.849756518554687
454,1539.02587890625,1.7067635498046876,5.849756518554687
455,1539.02587890625,3.036797338867187,3.654976196289063
456,1539.02587890625,3.036797338867187,5.849756518554687
457,1331.01806640625,3.2067135498046873,1.1550261962890624
458,1164.02587890625,3.2067135498046873,1.1550261962890624
459,1331.01806640625,1.5368473388671875,1.1550261962890624
460,1331.01806640625,3.2067135498046873,3.3498065185546877
461,1331.01806640625,1.5368473388671875,3.3498065185546877
462,1164.02587890625,3.2067135498046873,3.3498065185546877
463,1164.02587890625,1.5368473388671875,1.1550261962890624
464,1164.02587890625,1.5368473388671875,3.3498065185546877
465,1518.51806640625,2.4567385498046876,4.904951196289063
466,1351.52587890625,2.4567385498046876,4.904951196289063
467,1518.51806640625,2.2868223388671876,4.904951196289063
468,1518.51806640625,2.4567385498046876,2.0998315185546876
469,1518.51806640625,2.2868223388671876,2.0998315185546876
470,1351.52587890625,2.4567385498046876,2.0998315185546876
471,1351.52587890625,2.2868223388671876,4.904951196289063
472,1351.52587890625,2.2868223388671876,2.0998315185546876
473,1143.51806640625,3.9566885498046873,2.4050011962890627
474,976.52587890625,3.9566885498046873,2.4050011962890627
475,1143.51806640625,3.7867723388671872,2.4050011962890627
476,1143.51806640625,3.9566885498046873,4.599781518554687
477,1143.51806640625,3.7867723388671872,4.599781518554687
478,976.52587890625,3.9566885498046873,4.599781518554687
479,976.52587890625,3.7867723388671872,2.4050011962890627
480,976.52587890625,3.7867723388671872,4.599781518554687
481,1049.76806640625,2.081751049804687,1.7800136962890627
482,882.77587890625,2.081751049804687,1.7800136962890627
483,1049.76806640625,3.411784838867187,1.7800136962890627
484,1049.76806640625,2.081751049804687,5.224769018554688
485,1049.76806640625,3.411784838867187,5.224769018554688
486,882.77587890625,2.081751049804687,5.224769018554688
487,882.77587890625,3.411784838867187,1.7800136962890627
488,882.77587890625,3.411784838867187,5.224769018554688
489,1424.76806640625,3.5817010498046873,4.279963696289062
490,1257.77587890625,3.5817010498046873,4.279963696289062
491,1424.76806640625,1.9118348388671875,4.279963696289062
492,1424.76806640625,3.5817010498046873,2.7248190185546877
493,1424.76806640625,1.9118348388671875,2.7248190185546877
494,1257.77587890625,3.5817010498046873,2.7248190185546877
495,1257.77587890625,1.9118348388671875,4.279963696289062
496,1257.77587890625,1.9118348388671875,2.7248190185546877
497,1237.26806640625,1.3317760498046876,3.0299886962890628
498,1070.27587890625,1.3317760498046876,3.0299886962890628
499,1237.26806640625,1.1618598388671875,3.0299886962890628
500,1237.26806640625,1.3317760498046876,1.4748440185546876
501,1237.26806640625,1.1618598388671875,1.4748440185546876
502,1070.27587890625,1.3317760498046876,1.4748440185546876
503,1070.27587890625,1.1618598388671875,3.0299886962890628
504,1070.27587890625,1.1618598388671875,1.4748440185546876
505,862.26806640625,2.8317260498046872,5.529938696289062
506,1445.27587890625,2.8317260498046872,5.529938696289062
507,862.26806640625,2.661809838867187,5.529938696289062
508,862.26806640625,2.8317260498046872,3.9747940185546877
509,862.26806640625,2.661809838867187,3.9747940185546877
510,1445.27587890625,2.8317260498046872,3.9747940185546877
511,1445.27587890625,2.661809838867187,5.529938696289062
