,TotDepth,widthRS,lengthTotal,SPM,density,shape,sizeBin
41,7.76318359375,226.15478515625,4.271728515625,144.48291015625,978.5400390625,3.8695332519531247,1.4418856933593749
42,4.03662109375,67.60009765625,4.271728515625,144.48291015625,978.5400390625,3.8695332519531247,1.4418856933593749
43,4.03662109375,226.15478515625,2.057763671875,144.48291015625,978.5400390625,3.8695332519531247,1.4418856933593749
44,4.03662109375,226.15478515625,4.271728515625,474.39599609375,978.5400390625,3.8695332519531247,1.4418856933593749
45,4.03662109375,226.15478515625,4.271728515625,144.48291015625,1080.3466796875,3.8695332519531247,1.4418856933593749
46,4.03662109375,226.15478515625,4.271728515625,144.48291015625,978.5400390625,1.282705419921875,1.4418856933593749
47,4.03662109375,226.15478515625,4.271728515625,144.48291015625,978.5400390625,3.8695332519531247,3.458446923828125
48,4.03662109375,226.15478515625,4.271728515625,144.48291015625,978.5400390625,3.8695332519531247,1.4418856933593749
49,3.26318359375,315.10009765625,7.007763671875,1473.89599609375,1455.3466796875,2.782655419921875,5.958396923828126
50,8.53662109375,315.10009765625,7.007763671875,1473.89599609375,1455.3466796875,2.782655419921875,5.958396923828126
51,3.26318359375,473.65478515625,7.007763671875,1473.89599609375,1455.3466796875,2.782655419921875,5.958396923828126
52,3.26318359375,315.10009765625,9.221728515625,1473.89599609375,1455.3466796875,2.782655419921875,5.958396923828126
53,3.26318359375,315.10009765625,7.007763671875,1143.98291015625,1455.3466796875,2.782655419921875,5.958396923828126
54,3.26318359375,315.10009765625,7.007763671875,1473.89599609375,1353.5400390625,2.782655419921875,5.958396923828126
55,3.26318359375,315.10009765625,7.007763671875,1473.89599609375,1455.3466796875,2.3695832519531246,5.958396923828126
56,3.26318359375,315.10009765625,7.007763671875,1473.89599609375,1455.3466796875,2.782655419921875,3.941835693359375
57,3.26318359375,473.65478515625,9.221728515625,1143.98291015625,1353.5400390625,2.3695832519531246,3.941835693359375
58,8.53662109375,315.10009765625,9.221728515625,1143.98291015625,1353.5400390625,2.3695832519531246,3.941835693359375
59,8.53662109375,473.65478515625,7.007763671875,1143.98291015625,1353.5400390625,2.3695832519531246,3.941835693359375
60,8.53662109375,473.65478515625,9.221728515625,1473.89599609375,1353.5400390625,2.3695832519531246,3.941835693359375
61,8.53662109375,473.65478515625,9.221728515625,1143.98291015625,1455.3466796875,2.3695832519531246,3.941835693359375
62,8.53662109375,473.65478515625,9.221728515625,1143.98291015625,1353.5400390625,2.782655419921875,3.941835693359375
63,8.53662109375,473.65478515625,9.221728515625,1143.98291015625,1353.5400390625,2.3695832519531246,5.958396923828126
64,8.53662109375,473.65478515625,9.221728515625,1143.98291015625,1353.5400390625,2.3695832519531246,3.941835693359375
65,4.38818359375,5.72509765625,8.245263671875,1224.02099609375,1549.0966796875,3.907617919921875,2.833459423828125
66,5.16162109375,5.72509765625,8.245263671875,1224.02099609375,1549.0966796875,3.907617919921875,2.833459423828125
67,4.38818359375,164.27978515625,8.245263671875,1224.02099609375,1549.0966796875,3.907617919921875,2.833459423828125
68,4.38818359375,5.72509765625,0.559228515625,1224.02099609375,1549.0966796875,3.907617919921875,2.833459423828125
69,4.38818359375,5.72509765625,8.245263671875,394.35791015625,1549.0966796875,3.907617919921875,2.833459423828125
70,4.38818359375,5.72509765625,8.245263671875,1224.02099609375,1259.7900390625,3.907617919921875,2.833459423828125
71,4.38818359375,5.72509765625,8.245263671875,1224.02099609375,1549.0966796875,3.4945457519531247,2.833459423828125
72,4.38818359375,5.72509765625,8.245263671875,1224.02099609375,1549.0966796875,3.907617919921875,5.816798193359375
73,4.38818359375,164.27978515625,0.559228515625,394.35791015625,1259.7900390625,3.4945457519531247,5.816798193359375
74,5.16162109375,5.72509765625,0.559228515625,394.35791015625,1259.7900390625,3.4945457519531247,5.816798193359375
75,5.16162109375,164.27978515625,8.245263671875,394.35791015625,1259.7900390625,3.4945457519531247,5.816798193359375
76,5.16162109375,164.27978515625,0.559228515625,1224.02099609375,1259.7900390625,3.4945457519531247,5.816798193359375
77,5.16162109375,164.27978515625,0.559228515625,394.35791015625,1549.0966796875,3.4945457519531247,5.816798193359375
78,5.16162109375,164.27978515625,0.559228515625,394.35791015625,1259.7900390625,3.907617919921875,5.816798193359375
79,5.16162109375,164.27978515625,0.559228515625,394.35791015625,1259.7900390625,3.4945457519531247,2.833459423828125
80,5.16162109375,164.27978515625,0.559228515625,394.35791015625,1259.7900390625,3.4945457519531247,5.816798193359375
81,8.88818359375,253.22509765625,3.2952636718750004,224.52099609375,1174.0966796875,2.4076679199218747,5.333409423828125
82,9.66162109375,253.22509765625,3.2952636718750004,224.52099609375,1174.0966796875,2.4076679199218747,5.333409423828125
83,8.88818359375,411.77978515625,3.2952636718750004,224.52099609375,1174.0966796875,2.4076679199218747,5.333409423828125
84,8.88818359375,253.22509765625,5.509228515625,224.52099609375,1174.0966796875,2.4076679199218747,5.333409423828125
85,8.88818359375,253.22509765625,3.2952636718750004,1393.85791015625,1174.0966796875,2.4076679199218747,5.333409423828125
86,8.88818359375,253.22509765625,3.2952636718750004,224.52099609375,884.7900390625,2.4076679199218747,5.333409423828125
87,8.88818359375,253.22509765625,3.2952636718750004,224.52099609375,1174.0966796875,1.994595751953125,5.333409423828125
88,8.88818359375,253.22509765625,3.2952636718750004,224.52099609375,1174.0966796875,2.4076679199218747,3.316848193359375
89,8.88818359375,411.77978515625,5.509228515625,1393.85791015625,884.7900390625,1.994595751953125,3.316848193359375
90,9.66162109375,253.22509765625,5.509228515625,1393.85791015625,884.7900390625,1.994595751953125,3.316848193359375
91,9.66162109375,411.77978515625,3.2952636718750004,1393.85791015625,884.7900390625,1.994595751953125,3.316848193359375
92,9.66162109375,411.77978515625,5.509228515625,224.52099609375,884.7900390625,1.994595751953125,3.316848193359375
93,9.66162109375,411.77978515625,5.509228515625,1393.85791015625,1174.0966796875,1.994595751953125,3.316848193359375
94,9.66162109375,411.77978515625,5.509228515625,1393.85791015625,884.7900390625,2.4076679199218747,3.316848193359375
95,9.66162109375,411.77978515625,5.509228515625,1393.85791015625,884.7900390625,1.994595751953125,5.333409423828125
96,9.66162109375,411.77978515625,5.509228515625,1393.85791015625,884.7900390625,1.994595751953125,3.316848193359375
97,6.63818359375,129.47509765625,5.770263671875,1723.77099609375,986.5966796875,1.657692919921875,1.583484423828125
98,7.41162109375,129.47509765625,5.770263671875,1723.77099609375,986.5966796875,1.657692919921875,1.583484423828125
99,6.63818359375,288.02978515625,5.770263671875,1723.77099609375,986.5966796875,1.657692919921875,1.583484423828125
100,6.63818359375,129.47509765625,7.984228515625,1723.77099609375,986.5966796875,1.657692919921875,1.583484423828125
101,6.63818359375,129.47509765625,5.770263671875,1893.60791015625,986.5966796875,1.657692919921875,1.583484423828125
102,6.63818359375,129.47509765625,5.770263671875,1723.77099609375,1072.2900390625,1.657692919921875,1.583484423828125
103,6.63818359375,129.47509765625,5.770263671875,1723.77099609375,986.5966796875,2.744570751953125,1.583484423828125
104,6.63818359375,129.47509765625,5.770263671875,1723.77099609375,986.5966796875,1.657692919921875,4.566823193359375
105,6.63818359375,288.02978515625,7.984228515625,1893.60791015625,1072.2900390625,2.744570751953125,4.566823193359375
106,7.41162109375,129.47509765625,7.984228515625,1893.60791015625,1072.2900390625,2.744570751953125,4.566823193359375
107,7.41162109375,288.02978515625,5.770263671875,1893.60791015625,1072.2900390625,2.744570751953125,4.566823193359375
108,7.41162109375,288.02978515625,7.984228515625,1723.77099609375,1072.2900390625,2.744570751953125,4.566823193359375
109,7.41162109375,288.02978515625,7.984228515625,1893.60791015625,986.5966796875,2.744570751953125,4.566823193359375
110,7.41162109375,288.02978515625,7.984228515625,1893.60791015625,1072.2900390625,1.657692919921875,4.566823193359375
111,7.41162109375,288.02978515625,7.984228515625,1893.60791015625,1072.2900390625,2.744570751953125,1.583484423828125
112,7.41162109375,288.02978515625,7.984228515625,1893.60791015625,1072.2900390625,2.744570751953125,4.566823193359375
113,2.13818359375,376.97509765625,0.820263671875,724.27099609375,1361.5966796875,3.1576429199218747,4.083434423828125
114,2.91162109375,376.97509765625,0.820263671875,724.27099609375,1361.5966796875,3.1576429199218747,4.083434423828125
115,2.13818359375,40.52978515625,0.820263671875,724.27099609375,1361.5966796875,3.1576429199218747,4.083434423828125
116,2.13818359375,376.97509765625,3.034228515625,724.27099609375,1361.5966796875,3.1576429199218747,4.083434423828125
117,2.13818359375,376.97509765625,0.820263671875,894.10791015625,1361.5966796875,3.1576429199218747,4.083434423828125
118,2.13818359375,376.97509765625,0.820263671875,724.27099609375,1447.2900390625,3.1576429199218747,4.083434423828125
119,2.13818359375,376.97509765625,0.820263671875,724.27099609375,1361.5966796875,1.244620751953125,4.083434423828125
120,2.13818359375,376.97509765625,0.820263671875,724.27099609375,1361.5966796875,3.1576429199218747,2.066873193359375
121,2.13818359375,40.52978515625,3.034228515625,894.10791015625,1447.2900390625,1.244620751953125,2.066873193359375
122,2.91162109375,376.97509765625,3.034228515625,894.10791015625,1447.2900390625,1.244620751953125,2.066873193359375
123,2.91162109375,40.52978515625,0.820263671875,894.10791015625,1447.2900390625,1.244620751953125,2.066873193359375
124,2.91162109375,40.52978515625,3.034228515625,724.27099609375,1447.2900390625,1.244620751953125,2.066873193359375
125,2.91162109375,40.52978515625,3.034228515625,894.10791015625,1361.5966796875,1.244620751953125,2.066873193359375
126,2.91162109375,40.52978515625,3.034228515625,894.10791015625,1447.2900390625,3.1576429199218747,2.066873193359375
127,2.91162109375,40.52978515625,3.034228515625,894.10791015625,1447.2900390625,1.244620751953125,4.083434423828125
128,2.91162109375,40.52978515625,3.034228515625,894.10791015625,1447.2900390625,1.244620751953125,2.066873193359375
129,2.70068359375,98.53759765625,5.151513671875,99.58349609375,939.7216796875,2.595161669921875,2.520965673828125
130,4.59912109375,98.53759765625,5.151513671875,99.58349609375,939.7216796875,2.595161669921875,2.520965673828125
131,2.70068359375,133.34228515625,5.151513671875,99.58349609375,939.7216796875,2.595161669921875,2.520965673828125
132,2.70068359375,98.53759765625,9.840478515625,99.58349609375,939.7216796875,2.595161669921875,2.520965673828125
133,2.70068359375,98.53759765625,5.151513671875,769.17041015625,939.7216796875,2.595161669921875,2.520965673828125
134,2.70068359375,98.53759765625,5.151513671875,99.58349609375,1587.9150390625,2.595161669921875,2.520965673828125
135,2.70068359375,98.53759765625,5.151513671875,99.58349609375,939.7216796875,1.807102001953125,2.520965673828125
136,2.70068359375,98.53759765625,5.151513671875,99.58349609375,939.7216796875,2.595161669921875,4.254329443359375
137,2.70068359375,133.34228515625,9.840478515625,769.17041015625,1587.9150390625,1.807102001953125,4.254329443359375
138,4.59912109375,98.53759765625,9.840478515625,769.17041015625,1587.9150390625,1.807102001953125,4.254329443359375
139,4.59912109375,133.34228515625,5.151513671875,769.17041015625,1587.9150390625,1.807102001953125,4.254329443359375
140,4.59912109375,133.34228515625,9.840478515625,99.58349609375,1587.9150390625,1.807102001953125,4.254329443359375
141,4.59912109375,133.34228515625,9.840478515625,769.17041015625,939.7216796875,1.807102001953125,4.254329443359375
142,4.59912109375,133.34228515625,9.840478515625,769.17041015625,1587.9150390625,2.595161669921875,4.254329443359375
143,4.59912109375,133.34228515625,9.840478515625,769.17041015625,1587.9150390625,1.807102001953125,2.520965673828125
144,4.59912109375,133.34228515625,9.840478515625,769.17041015625,1587.9150390625,1.807102001953125,4.254329443359375
145,7.20068359375,346.03759765625,0.20151367187500002,1099.08349609375,1314.7216796875,1.095211669921875,5.020915673828125
146,9.09912109375,346.03759765625,0.20151367187500002,1099.08349609375,1314.7216796875,1.095211669921875,5.020915673828125
147,7.20068359375,380.84228515625,0.20151367187500002,1099.08349609375,1314.7216796875,1.095211669921875,5.020915673828125
148,7.20068359375,346.03759765625,4.8904785156249995,1099.08349609375,1314.7216796875,1.095211669921875,5.020915673828125
149,7.20068359375,346.03759765625,0.20151367187500002,1768.67041015625,1314.7216796875,1.095211669921875,5.020915673828125
150,7.20068359375,346.03759765625,0.20151367187500002,1099.08349609375,1212.9150390625,1.095211669921875,5.020915673828125
151,7.20068359375,346.03759765625,0.20151367187500002,1099.08349609375,1314.7216796875,3.307052001953125,5.020915673828125
152,7.20068359375,346.03759765625,0.20151367187500002,1099.08349609375,1314.7216796875,1.095211669921875,1.7543794433593751
153,7.20068359375,380.84228515625,4.8904785156249995,1768.67041015625,1212.9150390625,3.307052001953125,1.7543794433593751
154,9.09912109375,346.03759765625,4.8904785156249995,1768.67041015625,1212.9150390625,3.307052001953125,1.7543794433593751
155,9.09912109375,380.84228515625,0.20151367187500002,1768.67041015625,1212.9150390625,3.307052001953125,1.7543794433593751
156,9.09912109375,380.84228515625,4.8904785156249995,1099.08349609375,1212.9150390625,3.307052001953125,1.7543794433593751
157,9.09912109375,380.84228515625,4.8904785156249995,1768.67041015625,1314.7216796875,3.307052001953125,1.7543794433593751
158,9.09912109375,380.84228515625,4.8904785156249995,1768.67041015625,1212.9150390625,1.095211669921875,1.7543794433593751
159,9.09912109375,380.84228515625,4.8904785156249995,1768.67041015625,1212.9150390625,3.307052001953125,5.020915673828125
160,9.09912109375,380.84228515625,4.8904785156249995,1768.67041015625,1212.9150390625,3.307052001953125,1.7543794433593751
161,9.45068359375,222.28759765625,7.626513671875,599.33349609375,1502.2216796875,1.8451866699218749,1.2709906738281251
162,6.84912109375,222.28759765625,7.626513671875,599.33349609375,1502.2216796875,1.8451866699218749,1.2709906738281251
163,9.45068359375,257.09228515625,7.626513671875,599.33349609375,1502.2216796875,1.8451866699218749,1.2709906738281251
164,9.45068359375,222.28759765625,2.4154785156250003,599.33349609375,1502.2216796875,1.8451866699218749,1.2709906738281251
165,9.45068359375,222.28759765625,7.626513671875,1268.92041015625,1502.2216796875,1.8451866699218749,1.2709906738281251
166,9.45068359375,222.28759765625,7.626513671875,599.33349609375,1025.4150390625,1.8451866699218749,1.2709906738281251
167,9.45068359375,222.28759765625,7.626513671875,599.33349609375,1502.2216796875,1.057127001953125,1.2709906738281251
168,9.45068359375,222.28759765625,7.626513671875,599.33349609375,1502.2216796875,1.8451866699218749,5.504304443359375
169,9.45068359375,257.09228515625,2.4154785156250003,1268.92041015625,1025.4150390625,1.057127001953125,5.504304443359375
170,6.84912109375,222.28759765625,2.4154785156250003,1268.92041015625,1025.4150390625,1.057127001953125,5.504304443359375
171,6.84912109375,257.09228515625,7.626513671875,1268.92041015625,1025.4150390625,1.057127001953125,5.504304443359375
172,6.84912109375,257.09228515625,2.4154785156250003,599.33349609375,1025.4150390625,1.057127001953125,5.504304443359375
173,6.84912109375,257.09228515625,2.4154785156250003,1268.92041015625,1502.2216796875,1.057127001953125,5.504304443359375
174,6.84912109375,257.09228515625,2.4154785156250003,1268.92041015625,1025.4150390625,1.8451866699218749,5.504304443359375
175,6.84912109375,257.09228515625,2.4154785156250003,1268.92041015625,1025.4150390625,1.057127001953125,1.2709906738281251
176,6.84912109375,257.09228515625,2.4154785156250003,1268.92041015625,1025.4150390625,1.057127001953125,5.504304443359375
177,4.95068359375,469.78759765625,2.676513671875,1598.83349609375,1127.2216796875,3.345136669921875,3.7709406738281253
178,2.34912109375,469.78759765625,2.676513671875,1598.83349609375,1127.2216796875,3.345136669921875,3.7709406738281253
179,4.95068359375,9.59228515625,2.676513671875,1598.83349609375,1127.2216796875,3.345136669921875,3.7709406738281253
180,4.95068359375,469.78759765625,7.365478515625,1598.83349609375,1127.2216796875,3.345136669921875,3.7709406738281253
181,4.95068359375,469.78759765625,2.676513671875,269.42041015625,1127.2216796875,3.345136669921875,3.7709406738281253
182,4.95068359375,469.78759765625,2.676513671875,1598.83349609375,1400.4150390625,3.345136669921875,3.7709406738281253
183,4.95068359375,469.78759765625,2.676513671875,1598.83349609375,1127.2216796875,2.557077001953125,3.7709406738281253
184,4.95068359375,469.78759765625,2.676513671875,1598.83349609375,1127.2216796875,3.345136669921875,3.004354443359375
185,4.95068359375,9.59228515625,7.365478515625,269.42041015625,1400.4150390625,2.557077001953125,3.004354443359375
186,2.34912109375,469.78759765625,7.365478515625,269.42041015625,1400.4150390625,2.557077001953125,3.004354443359375
187,2.34912109375,9.59228515625,2.676513671875,269.42041015625,1400.4150390625,2.557077001953125,3.004354443359375
188,2.34912109375,9.59228515625,7.365478515625,1598.83349609375,1400.4150390625,2.557077001953125,3.004354443359375
189,2.34912109375,9.59228515625,7.365478515625,269.42041015625,1127.2216796875,2.557077001953125,3.004354443359375
190,2.34912109375,9.59228515625,7.365478515625,269.42041015625,1400.4150390625,3.345136669921875,3.004354443359375
191,2.34912109375,9.59228515625,7.365478515625,269.42041015625,1400.4150390625,2.557077001953125,3.7709406738281253
192,2.34912109375,9.59228515625,7.365478515625,269.42041015625,1400.4150390625,2.557077001953125,3.004354443359375
193,3.82568359375,160.41259765625,1.4390136718750002,1848.70849609375,1220.9716796875,2.970149169921875,1.8959781738281252
194,5.72412109375,160.41259765625,1.4390136718750002,1848.70849609375,1220.9716796875,2.970149169921875,1.8959781738281252
195,3.82568359375,318.96728515625,1.4390136718750002,1848.70849609375,1220.9716796875,2.970149169921875,1.8959781738281252
196,3.82568359375,160.41259765625,3.652978515625,1848.70849609375,1220.9716796875,2.970149169921875,1.8959781738281252
197,3.82568359375,160.41259765625,1.4390136718750002,1019.04541015625,1220.9716796875,2.970149169921875,1.8959781738281252
198,3.82568359375,160.41259765625,1.4390136718750002,1848.70849609375,1306.6650390625,2.970149169921875,1.8959781738281252
199,3.82568359375,160.41259765625,1.4390136718750002,1848.70849609375,1220.9716796875,1.432114501953125,1.8959781738281252
200,3.82568359375,160.41259765625,1.4390136718750002,1848.70849609375,1220.9716796875,2.970149169921875,1.129391943359375
201,3.82568359375,318.96728515625,3.652978515625,1019.04541015625,1306.6650390625,1.432114501953125,1.129391943359375
202,5.72412109375,160.41259765625,3.652978515625,1019.04541015625,1306.6650390625,1.432114501953125,1.129391943359375
203,5.72412109375,318.96728515625,1.4390136718750002,1019.04541015625,1306.6650390625,1.432114501953125,1.129391943359375
204,5.72412109375,318.96728515625,3.652978515625,1848.70849609375,1306.6650390625,1.432114501953125,1.129391943359375
205,5.72412109375,318.96728515625,3.652978515625,1019.04541015625,1220.9716796875,1.432114501953125,1.129391943359375
206,5.72412109375,318.96728515625,3.652978515625,1019.04541015625,1306.6650390625,2.970149169921875,1.129391943359375
207,5.72412109375,318.96728515625,3.652978515625,1019.04541015625,1306.6650390625,1.432114501953125,1.8959781738281252
208,5.72412109375,318.96728515625,3.652978515625,1019.04541015625,1306.6650390625,1.432114501953125,1.129391943359375
209,8.32568359375,407.91259765625,6.3890136718749995,849.20849609375,1595.9716796875,1.470199169921875,4.395928173828125
210,1.22412109375,407.91259765625,6.3890136718749995,849.20849609375,1595.9716796875,1.470199169921875,4.395928173828125
211,8.32568359375,71.46728515625,6.3890136718749995,849.20849609375,1595.9716796875,1.470199169921875,4.395928173828125
212,8.32568359375,407.91259765625,8.602978515625,849.20849609375,1595.9716796875,1.470199169921875,4.395928173828125
213,8.32568359375,407.91259765625,6.3890136718749995,19.54541015625,1595.9716796875,1.470199169921875,4.395928173828125
214,8.32568359375,407.91259765625,6.3890136718749995,849.20849609375,931.6650390625,1.470199169921875,4.395928173828125
215,8.32568359375,407.91259765625,6.3890136718749995,849.20849609375,1595.9716796875,2.932064501953125,4.395928173828125
216,8.32568359375,407.91259765625,6.3890136718749995,849.20849609375,1595.9716796875,1.470199169921875,3.629341943359375
217,8.32568359375,71.46728515625,8.602978515625,19.54541015625,931.6650390625,2.932064501953125,3.629341943359375
218,1.22412109375,407.91259765625,8.602978515625,19.54541015625,931.6650390625,2.932064501953125,3.629341943359375
219,1.22412109375,71.46728515625,6.3890136718749995,19.54541015625,931.6650390625,2.932064501953125,3.629341943359375
220,1.22412109375,71.46728515625,8.602978515625,849.20849609375,931.6650390625,2.932064501953125,3.629341943359375
221,1.22412109375,71.46728515625,8.602978515625,19.54541015625,1595.9716796875,2.932064501953125,3.629341943359375
222,1.22412109375,71.46728515625,8.602978515625,19.54541015625,931.6650390625,1.470199169921875,3.629341943359375
223,1.22412109375,71.46728515625,8.602978515625,19.54541015625,931.6650390625,2.932064501953125,4.395928173828125
224,1.22412109375,71.46728515625,8.602978515625,19.54541015625,931.6650390625,2.932064501953125,3.629341943359375
225,6.07568359375,36.66259765625,3.9140136718750003,1348.95849609375,1408.4716796875,2.220174169921875,3.1459531738281252
226,3.47412109375,36.66259765625,3.9140136718750003,1348.95849609375,1408.4716796875,2.220174169921875,3.1459531738281252
227,6.07568359375,195.21728515625,3.9140136718750003,1348.95849609375,1408.4716796875,2.220174169921875,3.1459531738281252
228,6.07568359375,36.66259765625,6.127978515625,1348.95849609375,1408.4716796875,2.220174169921875,3.1459531738281252
229,6.07568359375,36.66259765625,3.9140136718750003,519.29541015625,1408.4716796875,2.220174169921875,3.1459531738281252
230,6.07568359375,36.66259765625,3.9140136718750003,1348.95849609375,1119.1650390625,2.220174169921875,3.1459531738281252
231,6.07568359375,36.66259765625,3.9140136718750003,1348.95849609375,1408.4716796875,2.182089501953125,3.1459531738281252
232,6.07568359375,36.66259765625,3.9140136718750003,1348.95849609375,1408.4716796875,2.220174169921875,2.379366943359375
233,6.07568359375,195.21728515625,6.127978515625,519.29541015625,1119.1650390625,2.182089501953125,2.379366943359375
234,3.47412109375,36.66259765625,6.127978515625,519.29541015625,1119.1650390625,2.182089501953125,2.379366943359375
235,3.47412109375,195.21728515625,3.9140136718750003,519.29541015625,1119.1650390625,2.182089501953125,2.379366943359375
236,3.47412109375,195.21728515625,6.127978515625,1348.95849609375,1119.1650390625,2.182089501953125,2.379366943359375
237,3.47412109375,195.21728515625,6.127978515625,519.29541015625,1408.4716796875,2.182089501953125,2.379366943359375
238,3.47412109375,195.21728515625,6.127978515625,519.29541015625,1119.1650390625,2.220174169921875,2.379366943359375
239,3.47412109375,195.21728515625,6.127978515625,519.29541015625,1119.1650390625,2.182089501953125,3.1459531738281252
240,3.47412109375,195.21728515625,6.127978515625,519.29541015625,1119.1650390625,2.182089501953125,2.379366943359375
241,1.57568359375,284.16259765625,8.864013671875,349.45849609375,1033.4716796875,3.720124169921875,5.645903173828125
242,7.97412109375,284.16259765625,8.864013671875,349.45849609375,1033.4716796875,3.720124169921875,5.645903173828125
243,1.57568359375,442.71728515625,8.864013671875,349.45849609375,1033.4716796875,3.720124169921875,5.645903173828125
244,1.57568359375,284.16259765625,1.1779785156250002,349.45849609375,1033.4716796875,3.720124169921875,5.645903173828125
245,1.57568359375,284.16259765625,8.864013671875,1518.79541015625,1033.4716796875,3.720124169921875,5.645903173828125
246,1.57568359375,284.16259765625,8.864013671875,349.45849609375,1494.1650390625,3.720124169921875,5.645903173828125
247,1.57568359375,284.16259765625,8.864013671875,349.45849609375,1033.4716796875,3.682039501953125,5.645903173828125
248,1.57568359375,284.16259765625,8.864013671875,349.45849609375,1033.4716796875,3.720124169921875,4.879316943359376
249,1.57568359375,442.71728515625,1.1779785156250002,1518.79541015625,1494.1650390625,3.682039501953125,4.879316943359376
